screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
grandradio1,2021-09-10T18:06:15Z,#ΡάλιΑκρόπολις: Στο Service Park της Λαμίας Λευτέρης Αυγενάκης και #ΖανΤοντ https://t.co/POKjs21xiC #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR #ΔΕΘ2021,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436390580637028356
grandradio1,2021-09-10T16:02:51Z,#Θεσσαλονίκη: Βρέθηκαν βόμβες #μολότοφ σε #κάδο έξω από δημοτικό #σχολείο https://t.co/6GXzDk9gAO  #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436359522654773257
psychomisguider,2021-09-10T15:58:26Z,Στους πανταχού μαλάκες ποθ δικαιολογούν την υποχρεωτική εργασία 16 χρόνων παιδιών #MeToo #metooGR #16χρονα #τι_ψηφισατε_ρε_μαλακες #ΝΔ_ξεφτιλες https://t.co/vevDIcFsBr,,,"Επαγγελματίας ομοφυλόφιλος και εξοργισμένη πολίτης. 
Ξεκίνησα να ασχολούμαι με το account σχετικά πρόσφατα εξαιτίας κοινωνικοπολιτικής ασφυξίας και λόγω #Metoo",Twitter for Android,el,1436358413844467746
grandradio1,2021-09-10T15:43:57Z,Δημήτρης #Σταρόβας: Η συγκινητική ανάρτηση για τα δύο χρόνια από τον θάνατο του Λαυρέντη #Μαχαιρίτσα https://t.co/DFf6qRpUoY #salonikaplus  #MeToo   #Greece #BigBrotherGR #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436354769723998215
Ataraxias10,2021-09-10T15:24:55Z,"Ανάμεσά στους 160 εντόπισα κ έναν στον οποίον αναφέρεται ενδεχομένως-ισως-δενξέρω ένα δικό μου νημα τουγιών-μυθοπλασίας που σας παραθέτω
https://t.co/ESBzUYjykf
#MeToo #metooGR #ελευθερα_πανεπιστήμια #λοατκι
Αυτοί είναι οι κήνσορες της ηθικής του τόπου. https://t.co/Jvp73ephTc",,,Sunray collector,Twitter Web App,el,1436349979417792514
grandradio1,2021-09-10T14:57:28Z,#Θεσσαλονίκη: Στο εδώλιο και επιχειρηματίας για την απαγωγή και τον βιασμό της 10χρονης Μαρκέλλας https://t.co/bU8DHLbpm5 #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive  #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436343071466270722
Giota_Giotaki7,2021-09-10T14:40:56Z,Αθωώνουμε έναν βιαστή; Αλήθεια τώρα; Έλεος ρε γαμώτο! Ντροπή! #MeToo https://t.co/o9haAAdUob,,,"Dream on, until your dreams come true.  
Olympiacos & Messi (🐐) fan
Football, basketball, tennis, F1 enthusiast
#Blacklivesmatter #FreePalestine",Twitter Web App,el,1436338910204944399
Ataraxias10,2021-09-10T14:08:28Z,"Υπάρχει βέβαια το τεκμήριο της αθωότητας αλλά, μέχρι να ξεκαθαρίσει η κατάσταση θα είναι κάκιστο για τον Σύνδεσμο να είναι στις προπονήσεις, τα αποδυτήρια, πόσο μάλλον να παίξει, ένας κατηγορούμενος για βιασμό. Αν αθωωθεί ας πούμε εντάξει, μέχρι τότε ατομικές. #MeToo #metoogr https://t.co/Ig9CtyD0Ne",,,Sunray collector,Twitter Web App,el,1436330738085945359
psychomisguider,2021-09-10T13:10:52Z,"#MeToo #metooGR #Λιγναδης #Ηλιουπολη #σεμεδο #καλλιανος #παιδικη_εργασια #16χρονα #16χρονων Ότι προσπαθούν να γίνουμρ η Ταϋλάνδη της Ευρώπης και να μας φαίνεται φυσιολογικό ειναι ξεκάθαρο. Όσο μειώνεται ο αριθμός των βαλκανικών χωρών που περνάν τέτοιες πρακτικές, ⬇️ https://t.co/VztdzbojKC",,,"Επαγγελματίας ομοφυλόφιλος και εξοργισμένη πολίτης. 
Ξεκίνησα να ασχολούμαι με το account σχετικά πρόσφατα εξαιτίας κοινωνικοπολιτικής ασφυξίας και λόγω #Metoo",Twitter for Android,el,1436316241858342944
WordsForReality,2021-09-10T13:05:23Z,Ας θυμηθούμε ότι αν η  “ηθική” δεξιά κάπως μίλησε υπέρ των γυναικών την περίοδο του #MeToo την περίπτωση Λιγνάδη σχεδόν την έκανε γαργάρα. Πρώτον ο Λιγάνδης ήταν σαρξ εκ της σαρκός τους και δεύτερον όπως φαίνεται  τα περισσότερα παιδιά  που κακοποίησε ήταν από άλλες χώρες.,,,"Member of the Union Of Greek Theater and Music Critics, journalist, radio broadcaster@ ERT - Hellenic Broadcasting Corporation & novelist. He-words, music, life",Twitter for Mac,el,1436314862741753857
Vavelllll,2021-09-10T12:55:17Z,"Επαινεί η Στεφανίδου την Ελληνική Αστυνομία και τους τεχνικούς της ως αξιολογότατους,γιατί ανακάλυψαν πριν 5 χρόνια, ένα e-mail της κοπέλας που δέχθηκε επίθεση με βιτριόλι στον υπολογιστή της κατηγορούμενης.Με του #Λιγναδης; #MeToo #metooGR",,,χιούμορ,Twitter for Android,el,1436312319546568731
napoleon_mylife,2021-09-10T11:44:49Z,"Γράφει ο άλλος ""θέλετε να βγάλετε όλη σας την εκδικητικότητα στον #Φιλιππιδης λες κ αν πήγαινε σπιτι του με βραχιολάκια ως την εκδίκαση, κάτι θα γινότανε"".
Οχι ρε μαλάκα. Δεν ειναι εκδικητικότητα,είναι Δικαιοσύνη. Κοντά τα χέρια σας λοιπόν,διότι πλέον αλλάζουν τα πράματα! #MeToo",,,"Freedom,science,cats,arts,graves. Lives in Edinburgh, misses Yorkshire, born in Athens, dreams of Tibet

Antispeciest, antifascist, environmentalist. LIFE! 🌏💕",Twitter Web App,el,1436294589577629697
Ataraxias10,2021-09-10T11:19:48Z,"Έχουμε κανά νέο για #Τσαγκρώνης;
Πως πάνε τα κέφια στον εισαγγελέα;
 #MeToo #metooGR",,,Sunray collector,Twitter Web App,el,1436288290504810498
_SimonLeone,2021-09-10T10:45:02Z,"Μην έχετε απορίες ,

όλοι εσείς, γιατί η κοινωνία ακούει το #MeToo &amp; βάζει τα ""γέλια"", κάνει πλάκα &amp; αστεία τέτοιου τύπου στην Ελλάδα της  Δεξιάς ...

Γιατί τύποι σαν τον Μπέρια απλά, κάνουν τους ""αβανταδορους"" στους παιδεραστές, βιαστές, παιδοφιλους &amp; πληρώνονται αδρά ___ https://t.co/8jftgbMYx2",,,"Από τον καθένα σύμφωνα με τις ικανότητές του, στον καθένα σύμφωνα με τις ανάγκες του",Twitter for iPhone,el,1436279541241159680
VaccineIsSafe1,2021-09-10T09:26:18Z,#εργασια_δομες_ανηλικων Θα το δεχτουμε &amp; αυτο με ησυχη τη συνειδηση μας παρακολουθωντας #BigBrotherGR Δεν αφορα τα '' δικα μας '' παιδια #που_ειναι_τα_παιδια #λιγναδης #metooGR #MeToo #παιδικη_εργασια #Δικαιωματα_του_Παιδιου #παιδεραστια #κακοποιηση https://t.co/PhcvL14pwB,,,,Twitter Web App,el,1436259729051951105
grandradio1,2021-09-10T07:53:10Z,Συγκεντρώσεις και #πορείες #σήμερα στο κέντρο της Θεσσαλονίκης https://t.co/L7dr0i8IXn #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436236291516116992
horseandmoon,2021-09-10T07:50:42Z,"#MeToo
#metooGR
-just world hypothesis- 

""Από τι ακριβώς μας προστατεύει η «υπόθεση ενός δίκαιου κόσμου» (The just world hypothesis) και για πόσο;

Τι θα γινόταν άραγε εάν την αμφισβητούσαμε;

Πόσο ευάλωτους θα μας άφηνε κάτι τέτοιο;"" https://t.co/jXnwwQ5nOM",,,,Twitter for Android,el,1436235672050929664
grandradio1,2021-09-10T07:48:34Z,Πρεμιέρα κινητοποιήσεων: #Πορεία υγειονομικών στο #κέντρο της Θεσσαλονίκης https://t.co/UDgmEEKUaQ #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436235133959524352
O_8EIOS,2021-09-10T07:48:14Z,"#MeToo α λα καρτ. Περιμένουμε σαγόνια, ασβέστη και τα υπόλοιπα τρωκτικά του βόθρου να δώσουν αναλυτικό ρεπόρτ #sdnaxeftiles #vazeletta #ουτε_κλικ_στο_βοθρο https://t.co/mkMgmNEYpS",,,"Μανιάτης, Πειραιώτης, Ολυμπιακός και Ζωόφιλος.
Του Σαλονιού αλλά και του λιμανιού. 
#No_Politica .",Twitter for Android,el,1436235051348504579
FTHISGR,2021-09-10T07:28:49Z,Ξεσπά ο Όμηρος Ευστρατιάδης μετά τις προκλητικές δηλώσεις για το #metoo – “Με στρίμωξαν σε ένα κλαμπ δύο δημοσιογράφοι και άρχισαν” https://t.co/2VgXa8CLDz,,,"Follow this... Για να είσαι πάντα μπροστά!
➡️ Κατέβασε δωρεάν την εφαρμογή του FTHIS από το Google Play ή το App Store για να είσαι πάντα ενημερωμένος!",Twitter Web App,el,1436230164556431362
thanasima_agna,2021-09-10T06:31:36Z,"ΚΛΕΊΣΤΕ ΤΟΝ.
ΧΕΙΡΌΤΕΡΟ ΤΟ ΚΆΝΕΙ. #MEGAKALIMERA #metooGR #TOPRWINO #PAMEDANAI #PROINIATIKA #metoo https://t.co/oCIyksPqH2",,,"♋με♑:50% Θανάσιμα+50% Αγνά Tweets.
1.👮‍♂️της📺 & της ελλ. γλώσσας. 2.🐶,🐱,🍫,🥯,🥞=♥️. 3.9⃣0⃣s=💙. 4.Ρατσισμός:🚫 5.Humour: ➕➕➕
👨‍🎓: ΠΑΛΙΕΣ ΕΛΛΗΝΙΚΕΣ ΣΕΙΡΈΣ",Twitter for Android,el,1436215763149414401
89_kati,2021-09-10T06:24:04Z,#MegaKalimera ποιος είναι ο όμηρος Ευστρατιάδης? Κ γιατί πρέπει να ξανά ακούσουμε τις απόψεις του? #metoo #metooGR,,,"studied history and archaeology, love my family, love dancing 💃, love my friends , love the animals!!! I love the life 🥰🥰🥰",Twitter for iPhone,el,1436213867416276994
grandradio1,2021-09-10T06:06:11Z,"#Σεισμός 3,4 Ρίχτερ ταρακούνησε την #Ηγουμενίτσα https://t.co/kLU8ffB83X #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR",,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436209369960566785
grandradio1,2021-09-10T05:09:48Z,Δεν τα κατάφερε η #Σάκκαρη – Έμεινε εκτός τελικού στο US OPEN https://t.co/lyzsq2w3Bx #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436195177123700739
grandradio1,2021-09-10T05:03:36Z,Η πλατεία του Μεγάρου Μουσικής μετατρέπεται σε πασαρέλα… https://t.co/6vTSKo4hyE #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436193618792955904
grandradio1,2021-09-10T00:56:58Z,Έκκληση στους κατοίκους του κέντρου να μην κατεβάζουν σκουπίδια το επόμενο τριήμερο https://t.co/znPzUqffNu #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436131550370873344
leo_kouliavetas,2021-09-09T22:31:17Z,"Η #κυβερνηση_Μητσοτακη δεν σέβεται την γυναίκα #γυναικοκτονια #συνεδριο_γονιμοτητας
δεν σέβεται τα παιδιά #Λιγναδης
δεν σέβεται τα θύματα βιασμού #metoo
Ας μη γίνουμε η Ταϊλάνδη της Ευρώπης.

Πείτε όχι στην παιδική κ εφηβική εργασία των φιλοξενουμενων σε δομές φροντίδας ανήλικων! https://t.co/uOUXmLKioY",,,"🎬 New media Director/Executive Producer
🎓 Cultural Technology and Communication at University of the Aegean",Twitter for Android,el,1436094886969856010
CHpirocha,2021-09-09T21:16:54Z,"Με 37% ανεργία στους νέους ,το μόνο που σκέφτηκαν είναι να δουλέψουν τα 16χρονα προσφυγοπούλα??? Περίεργο!!! #metooGR #metoo #εργασια_δομες_ανηλικων #Μητσοτακη_ξερεις_εσυ",,,ΑΠΟΥΣΊΑ ΖΩ!,Twitter for Android,el,1436076170999652355
irenemavr,2021-09-09T20:28:28Z,Δεν το θυμήθηκαν..ποτέ δεν το ξέχασαν #metooGR #MeToo https://t.co/V3mo439gvO,,,,Twitter for Android,el,1436063979755954179
SDXZV,2021-09-09T19:36:29Z,"Γιατί τον Έλληνα το λένε ''ημεδαπό'' ...οταν κάνει φόνο, ληστεία, βιασμό κτλ  ... 
&amp; μπερδεύουν τον κόσμο  ? 
Ας τον πουν ντόπιο, εγχώριο, ιθαγενή, γηγενή, αυτόχθονα. 

#Γλυκα_Νερα #Φως_στο_τουνελ #Καρολάϊν #ΓλυκάΝερά #fosstotounel #Justice_for_Caroline #MeToo
#Μπάμπης #πιλότος",,,"L3ONⲀRDΘdⲁVINCI☯️
RΘSSLYN⚜️
SIENA SPdV3NC3 IS7ΔNBUL DUBΔI⭐
RUNGRⲀDΘ1stMΔY🇰🇵
SΔD3VΔNⲌ3LΘ🎨
SDXⲌV🖌️ 
7RΔV3L3D-32 CΘUN7RI3S🤟
SKG -Z3ΔLΘ7 DÖMN3 F3D3RΔ7IΘN",Twitter for Android,el,1436050898606776325
grandradio1,2021-09-09T19:29:31Z,Φαίη #Σκορδά σε Παναγιώτη #Βασιλάκο: Ήρθες να πεις την αλήθεια ή θα δουλευόμαστε μεταξύ μας; (vid) https://t.co/WQXTTOZTli #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436049145412870154
grandradio1,2021-09-09T19:05:15Z,#Moderna: Ετοιμάζει μονοδοσικό #εμβόλιο για τρίτη δόση #κορονοϊού που θα «χτυπά» και τη #γρίπη https://t.co/bbbRIdWrPK #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436043039097692161
grandradio1,2021-09-09T18:56:25Z,Συναντήσεις του ΠΚΜ Α.#Τζιτζικώστα με τους Υπουργούς Ψηφιακής Διακυβέρνησης Κ. #Πιερρακάκη και Τουρισμού Β. #Κικίλια https://t.co/wcanYm6aX3 #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai  #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,"Νέα από την Θεσσαλονίκη και όχι μόνο!
#salonikaplus",Twitter Web App,el,1436040813964898306
eat_the_banker,2021-09-09T18:35:07Z,"Άκου ρε τι λέει, υψηλόβαθμο στέλεχος της ΕΟΚ του Δράκουλα, διώκεται για απόπειρα βιασμού.
Για να διαβάσω το #MeToo να ενημερωθώ καλύτερα.
Περίεργο, τίποτα δε γράφει, λογικό, ασχολούνται με το #bachelorgr &amp; το #BigBrotherGR τώρα.",,,"Είμαι απ'αυτούς που έδιναν διακοποδάνεια. Just do it, or don't, I don't fucking care.",Twitter for Android,el,1436035455552827399
Matinastathako1,2021-09-09T18:30:11Z,"Ένα μεγάλο Ευχαριστώ, είπατε στο 
Συμβούλιο Πλημμελειοδικών της Αθήνας, ή είστε τίποτα μικρόψυχες;
Πέτρος Φιλιππιδης 
#MeToo 
#TheBachelorGR #σασμος https://t.co/FO6wMOPWU2",,,"Architectural engineer (PE), fashion, yoga, running, TUI Coo.",Twitter for iPhone,el,1436034213938180098
GIDI_rosso,2021-09-09T17:39:41Z,"Άαααααλλος για την Τρίπολη!!!!!
(κύριε Τάκη....απαπαπαπα)
⌛🔜🔜🔜🔜🔒
#eok_kseftyles
#ard_kseftyles 
#ekloges_eok #metoo #metooMOUGGA https://t.co/mWzyB0wskn",,,γνωμοδοτήσεις επι παντός αθλητικού...,Twitter for Android,el,1436021505981304839
subukathy,2021-09-09T17:37:13Z,#metoo θα παίξει η κάνετε ρεπό? https://t.co/xBna2gKvcV,,,Still drunk still proud . :,Twitter for Android,el,1436020885069180933
OLIAANJY,2021-09-09T17:33:26Z,"#ΠέτροςΦιλιππίδης 
#MeToo
#metoogr
 Απορρίφθηκε η αίτηση αποφυλάκισης του https://t.co/HDYIMrzA4S",,,"She,Feminist,❤️4EverPackMaster,Deathstroke &BDR,talented Mr. Joe Manganiello! ❤️Mr.Richard Madden too,Scottish Bobyguard!#FanOfNicePeople-Films,TV,Books,Coffee",Twitter for Android,el,1436019932148424710
Spanoularos,2021-09-09T17:31:10Z,"Για τον άλλον στην ΕΟΚ γιατί δεν γράφετε κάτι;;;;
Εδώ δεν έχει #MeToo
Να δούμε πόσο θα ελεγχθεί όλο αυτό.",,,"Ο Ολυμπιακός τελειώνει;Ο Ολυμπιακός δεν τελειώνει ποτέ...
https://t.co/VziBwdAOtM 📝🏀
Αμπάσκετος.",Twitter for Android,el,1436019363010727944
RWBDTrashtalker,2021-09-09T17:25:17Z,"Τι θα γίνει ρε μαλάκες, για την καταγγελία απόπειρας βιασμού του Τσαγκρώνη, ούτε τώρα που βγήκε το όνομα θα κάνετε πύρινα τουί με χάσταγκ #MeToo και #MeTooGR; Όταν λέω ότι είστε κουφάλες με ατζέντα, σας χαλάει ε;",,,"Θρύλε γερά και στους φασίστες φόλα, οι γνήσιοι απόγονοι του Γόδα του Νικόλα ♤ Hated, Adored, Never Ignored ♤ Rock'n'Roll Evangelist ♤",Twitter for Android,el,1436017882903744518
